product_id,category_id,supplier_id,product_name,product_sku,product_description,price,product_quantity
26908976,00000006,816293,Puzzle 500 Pieces NZf,UXX-46022514,puzzle 500 pieces nzf for toys & games.,37.75,4
98362061,00000004,973180,Summer Dress wBB,KXZ-83268538,summer dress wbb for fashion.,72.1,93
99700445,00000003,013819,Premium Blender 2hW,DQF-96937416,premium blender 2hw for home & kitchen.,265.5,78
69739931,00000007,198128,Yoga Mat gbJ,DTX-43866679,yoga mat gbj for sports & outdoors.,26.52,95
21777653,00000006,302980,Action Figure G6Y,UCH-22664988,action figure g6y for toys & games.,47.31,73
94640635,00000006,492953,Puzzle 500 Pieces TXN,LPC-74692132,puzzle 500 pieces txn for toys & games.,35.68,30
29535071,00000003,102481,Premium Blender Dal,GZU-86211676,premium blender dal for home & kitchen.,84.33,86
47008765,00000003,290001,Premium Blender qup,JUK-78409901,premium blender qup for home & kitchen.,348.88,60
16560584,00000003,350185,Luxury Sheets Set 1BF,XRE-32109798,luxury sheets set 1bf for home & kitchen.,946.31,3
10814299,00000002,804766,Laptop Pro 15 iHf,ANX-63862750,laptop pro 15 ihf for electronics.,382.14,75
07879727,00000003,358608,Luxury Sheets Set iUN,ZPJ-73291329,luxury sheets set iun for home & kitchen.,197.7,64
81547381,00000001,118187,The Great Adventure 9PG,BTJ-98273466,the great adventure 9pg for books.,33.75,32
94763709,00000002,116306,Laptop Pro 15 ucv,IQB-32122095,laptop pro 15 ucv for electronics.,172.62,52
64854472,00000001,872449,Cooking 101 JsV,AMF-65244730,cooking 101 jsv for books.,41.31,49
36350224,00000002,965594,Smartphone X12 hrO,NXF-60151061,smartphone x12 hro for electronics.,935.37,96
43428362,00000002,513503,Laptop Pro 15 iUZ,WEX-22014795,laptop pro 15 iuz for electronics.,336.41,47
23367665,00000003,641000,Luxury Sheets Set D5u,EOC-83764932,luxury sheets set d5u for home & kitchen.,225.7,38
03699742,00000005,407839,Eau de Toilette Brw,XKO-95575496,eau de toilette brw for beauty & personal care.,95.05,8
54293395,00000006,649363,Action Figure FlJ,PMS-11042811,action figure flj for toys & games.,23.55,14
27424596,00000005,565909,Hydrating Face Cream mdG,UKC-42141794,hydrating face cream mdg for beauty & personal care.,81.67,39
38684854,00000005,710750,Eau de Toilette ChG,MMH-96698849,eau de toilette chg for beauty & personal care.,58.32,88
34208577,00000003,174449,Premium Blender ENA,ABZ-12052566,premium blender ena for home & kitchen.,747.27,41
27125275,00000005,640150,Hydrating Face Cream VQB,VNW-34049179,hydrating face cream vqb for beauty & personal care.,72.75,64
84037491,00000002,494498,Laptop Pro 15 8N1,KMN-17859056,laptop pro 15 8n1 for electronics.,283.48,27
25761048,00000003,074798,Luxury Sheets Set 9UX,YKE-66616585,luxury sheets set 9ux for home & kitchen.,418.94,43
15278519,00000008,919000,Organic Honey 8ZV,ETC-18838142,organic honey 8zv for groceries.,29.45,69
39375507,00000001,596379,Cooking 101 RBN,JYE-78162841,cooking 101 rbn for books.,35.28,6
24558339,00000003,362730,Luxury Sheets Set Qh3,IQS-64849573,luxury sheets set qh3 for home & kitchen.,176.32,34
05796014,00000007,864192,Yoga Mat eAO,HOW-91099893,yoga mat eao for sports & outdoors.,85.52,96
67083715,00000006,555522,Puzzle 500 Pieces TGg,DBC-51576321,puzzle 500 pieces tgg for toys & games.,25.61,90
66791851,00000005,698805,Hydrating Face Cream tbW,KVV-96269608,hydrating face cream tbw for beauty & personal care.,11.06,67
86388718,00000001,770614,Cooking 101 GmE,WVQ-51841269,cooking 101 gme for books.,42.25,29
39634155,00000007,854783,Camping Tent yaW,MQS-94960277,camping tent yaw for sports & outdoors.,10.38,93
65531627,00000004,354975,Summer Dress JHK,RPH-66271211,summer dress jhk for fashion.,44.23,52
01998209,00000003,636891,Premium Blender SyD,BTH-19738424,premium blender syd for home & kitchen.,865.18,66
63366521,00000001,576006,The Great Adventure 5cN,ELI-04488294,the great adventure 5cn for books.,24,94
67105686,00000001,996175,Cooking 101 dUW,UOR-16387178,cooking 101 duw for books.,16.42,57
09917784,00000006,928793,Puzzle 500 Pieces H7s,NDA-83442859,puzzle 500 pieces h7s for toys & games.,28.17,72
78141592,00000005,569738,Hydrating Face Cream 6CF,GQR-00161869,hydrating face cream 6cf for beauty & personal care.,24.12,71
36753641,00000001,888115,Cooking 101 h6L,UEP-60388513,cooking 101 h6l for books.,20.21,17
44927249,00000007,326658,Yoga Mat CXq,VLA-59143647,yoga mat cxq for sports & outdoors.,87,80
45372526,00000008,467832,Organic Honey 51l,DRL-03789406,organic honey 51l for groceries.,20.36,68
35584595,00000008,612067,Organic Honey Lp4,KOD-29925800,organic honey lp4 for groceries.,44.44,71
24447437,00000006,542343,Puzzle 500 Pieces YFR,UAO-44688144,puzzle 500 pieces yfr for toys & games.,35.87,37
83947353,00000001,517814,The Great Adventure uMT,ZFA-06583606,the great adventure umt for books.,12.16,73
47731433,00000007,273238,Yoga Mat 0xq,DWG-12687321,yoga mat 0xq for sports & outdoors.,48.74,84
05845094,00000005,219522,Eau de Toilette 8ZU,KCV-90205727,eau de toilette 8zu for beauty & personal care.,68.23,10
12856794,00000006,655904,Action Figure fKW,DEF-96367583,action figure fkw for toys & games.,23.76,79
88290223,00000005,579979,Hydrating Face Cream N0m,DVA-65025106,hydrating face cream n0m for beauty & personal care.,18.08,39
82343246,00000003,558526,Premium Blender jHR,GOM-02284822,premium blender jhr for home & kitchen.,275.01,74
31515085,00000007,919055,Yoga Mat im6,PCJ-84635870,yoga mat im6 for sports & outdoors.,73.31,20
11554449,00000007,355403,Yoga Mat 2Pr,JMF-65213498,yoga mat 2pr for sports & outdoors.,84.62,56
08335651,00000008,236542,Organic Honey u3G,YAG-18530573,organic honey u3g for groceries.,49.54,8
92119438,00000003,381215,Premium Blender wia,DJT-39444399,premium blender wia for home & kitchen.,726.56,26
82598751,00000005,036382,Eau de Toilette 5Rc,IGK-55802745,eau de toilette 5rc for beauty & personal care.,97.46,99
97434242,00000002,391475,Smartphone X12 5TE,IJS-22466625,smartphone x12 5te for electronics.,236.29,76
34142232,00000007,373655,Camping Tent Neb,HUP-74547371,camping tent neb for sports & outdoors.,90.71,63
36745877,00000001,273799,The Great Adventure FRk,BYU-02075703,the great adventure frk for books.,24.36,35
30221607,00000004,211301,Leather Wallet A6R,KVR-30273239,leather wallet a6r for fashion.,99.98,16
89931524,00000008,905884,Whole Grain Bread HgU,CBX-75165910,whole grain bread hgu for groceries.,9.63,62
26973117,00000008,130273,Organic Honey KHG,CMS-74031061,organic honey khg for groceries.,13.78,32
97624293,00000002,749334,Laptop Pro 15 0mF,YWY-15669637,laptop pro 15 0mf for electronics.,863.57,29
60720410,00000008,698128,Whole Grain Bread XTq,QXN-25801865,whole grain bread xtq for groceries.,8.39,28
54147397,00000002,060267,Laptop Pro 15 hGF,NAV-73215466,laptop pro 15 hgf for electronics.,347.95,42
99309282,00000005,606754,Eau de Toilette VU0,OGQ-64631968,eau de toilette vu0 for beauty & personal care.,33.99,60
53846489,00000002,038523,Laptop Pro 15 ebx,RNA-16539965,laptop pro 15 ebx for electronics.,342.68,66
92698470,00000001,859579,The Great Adventure tsF,QGK-55165571,the great adventure tsf for books.,38.48,94
55951192,00000002,410689,Laptop Pro 15 qVU,NYT-73044750,laptop pro 15 qvu for electronics.,652.34,94
03566331,00000007,426232,Yoga Mat ZSm,VGN-48037951,yoga mat zsm for sports & outdoors.,85.17,89
06207920,00000002,427367,Laptop Pro 15 WOt,RXX-42227492,laptop pro 15 wot for electronics.,875.21,88
24316722,00000007,134397,Camping Tent Pw6,FVU-13406056,camping tent pw6 for sports & outdoors.,31.53,45
52447526,00000007,665380,Yoga Mat zY6,MXP-85271453,yoga mat zy6 for sports & outdoors.,55.81,3
65959931,00000001,943559,Cooking 101 5k1,IYT-64784388,cooking 101 5k1 for books.,37.94,61
57644040,00000005,397238,Hydrating Face Cream 7Y6,LXR-34071572,hydrating face cream 7y6 for beauty & personal care.,79.73,17
31145097,00000003,328679,Luxury Sheets Set sCG,YDH-34008293,luxury sheets set scg for home & kitchen.,776.12,43
48314345,00000002,366694,Smartphone X12 0KB,AAE-62967226,smartphone x12 0kb for electronics.,678.24,71
09732116,00000004,582813,Leather Wallet z8f,BTT-48176795,leather wallet z8f for fashion.,83.87,23
06515400,00000003,398094,Premium Blender 8Pc,VGF-43520078,premium blender 8pc for home & kitchen.,504.57,17
34453868,00000001,782542,Cooking 101 wlV,IZC-34711788,cooking 101 wlv for books.,29.12,70
41196942,00000006,215289,Action Figure pzM,ZVR-82127937,action figure pzm for toys & games.,42.06,99
75116966,00000002,192440,Laptop Pro 15 grw,NNX-20375898,laptop pro 15 grw for electronics.,707.61,16
96898126,00000001,016931,Cooking 101 EW5,WZI-64425043,cooking 101 ew5 for books.,10.13,29
28720216,00000006,328566,Puzzle 500 Pieces Uey,DWG-11282095,puzzle 500 pieces uey for toys & games.,42.25,60
61530963,00000007,252843,Yoga Mat S7z,BYI-84899223,yoga mat s7z for sports & outdoors.,61.19,8
65465325,00000002,218196,Smartphone X12 pYr,FXN-91116473,smartphone x12 pyr for electronics.,725.76,51
78310150,00000002,657532,Smartphone X12 Qnw,EJB-10727012,smartphone x12 qnw for electronics.,544.52,59
32596846,00000008,074701,Organic Honey s6H,BDP-21951670,organic honey s6h for groceries.,7.73,58
68521979,00000001,849600,The Great Adventure lGh,YGG-99742744,the great adventure lgh for books.,11.86,15
57276645,00000001,605357,Cooking 101 BpM,LYU-58825373,cooking 101 bpm for books.,30.29,12
69084621,00000004,544222,Leather Wallet ghg,SJK-49078306,leather wallet ghg for fashion.,87.27,85
48396005,00000007,339803,Yoga Mat 7sE,YYC-71582150,yoga mat 7se for sports & outdoors.,96.14,70
56518902,00000003,774746,Premium Blender z8U,LUI-18084750,premium blender z8u for home & kitchen.,240.02,95
84097030,00000002,409842,Laptop Pro 15 Apt,IUZ-95589256,laptop pro 15 apt for electronics.,135.04,71
11460278,00000007,569313,Camping Tent 38k,TQB-43281451,camping tent 38k for sports & outdoors.,14.22,23
59536852,00000007,888213,Camping Tent 05c,WQX-85812819,camping tent 05c for sports & outdoors.,66.25,65
75025979,00000007,188486,Yoga Mat 5QY,QJE-68266574,yoga mat 5qy for sports & outdoors.,31.93,77
97481062,00000008,028678,Organic Honey sfe,LDY-50343505,organic honey sfe for groceries.,8.53,63
44459036,00000006,692715,Puzzle 500 Pieces BUS,IEL-70809319,puzzle 500 pieces bus for toys & games.,39.3,46
77028385,00000003,275802,Premium Blender Pfi,QCZ-84248258,premium blender pfi for home & kitchen.,567.5,62
23671245,00000003,497079,Luxury Sheets Set hsU,SLN-61547003,luxury sheets set hsu for home & kitchen.,199.24,7
33748161,00000008,582175,Whole Grain Bread YiS,AMF-03501496,whole grain bread yis for groceries.,44.88,45
17434305,00000003,581492,Premium Blender OaQ,HNK-71875593,premium blender oaq for home & kitchen.,259.08,47
25901949,00000008,950438,Whole Grain Bread 0Tw,ORS-41074862,whole grain bread 0tw for groceries.,12.84,75
93586706,00000002,418307,Smartphone X12 GkY,FPK-03727596,smartphone x12 gky for electronics.,162.45,97
70114838,00000002,680639,Smartphone X12 ibX,UNY-44017682,smartphone x12 ibx for electronics.,770.89,48
44958566,00000004,529226,Leather Wallet Myv,HCK-13072153,leather wallet myv for fashion.,87.74,9
13244016,00000004,142741,Leather Wallet I6D,SLV-60431396,leather wallet i6d for fashion.,52.06,1
12870571,00000005,780257,Eau de Toilette VZK,ZOA-92393293,eau de toilette vzk for beauty & personal care.,69.17,81
10483561,00000005,300154,Hydrating Face Cream Ssq,KII-75439091,hydrating face cream ssq for beauty & personal care.,63.87,12
66669528,00000003,433191,Luxury Sheets Set 5rr,BBB-23911571,luxury sheets set 5rr for home & kitchen.,296.89,65
68674913,00000004,883736,Summer Dress L6S,NBD-90759609,summer dress l6s for fashion.,86.36,58
69110534,00000003,044297,Premium Blender xN1,ZLW-90349180,premium blender xn1 for home & kitchen.,551.78,97
60936185,00000005,985794,Hydrating Face Cream r3T,HOW-61279036,hydrating face cream r3t for beauty & personal care.,89.37,32
26914590,00000008,178021,Whole Grain Bread QON,HQZ-27837259,whole grain bread qon for groceries.,37.42,93
76388245,00000006,390019,Action Figure EUv,JYY-94427747,action figure euv for toys & games.,14.59,94
77407910,00000008,216618,Organic Honey 1G6,RMK-56122263,organic honey 1g6 for groceries.,37.76,13
60092402,00000003,466165,Premium Blender puN,AOS-40985271,premium blender pun for home & kitchen.,513.41,52
59336907,00000003,810995,Premium Blender RN7,WGX-71582641,premium blender rn7 for home & kitchen.,532.66,50
74057000,00000004,437281,Summer Dress 133,NNW-08491393,summer dress 133 for fashion.,23.51,80
59424962,00000003,161573,Premium Blender mlP,EWX-05415806,premium blender mlp for home & kitchen.,410.49,9
96673451,00000004,879007,Leather Wallet NmA,OZV-52115293,leather wallet nma for fashion.,34.35,25
60031462,00000004,819157,Leather Wallet 0pt,HRL-75638472,leather wallet 0pt for fashion.,23.92,6
40343883,00000008,123619,Organic Honey tjO,KQF-91046361,organic honey tjo for groceries.,40.54,10
63082690,00000008,570400,Organic Honey 5LR,PHZ-97674813,organic honey 5lr for groceries.,48.68,17
05770960,00000004,122126,Leather Wallet dfk,GVE-81714272,leather wallet dfk for fashion.,32.94,41
28481613,00000002,152359,Laptop Pro 15 Rez,HLP-91679342,laptop pro 15 rez for electronics.,755.55,71
18189461,00000008,332839,Organic Honey vH5,SGO-38121187,organic honey vh5 for groceries.,14.4,45
83538980,00000008,051047,Whole Grain Bread 1MY,GAM-70484086,whole grain bread 1my for groceries.,11.18,30
18842395,00000003,572221,Premium Blender CGn,CSO-83695627,premium blender cgn for home & kitchen.,938.89,96
33353748,00000001,972343,The Great Adventure ElO,QTK-32676413,the great adventure elo for books.,28.68,20
64544290,00000003,421221,Premium Blender Wf2,KWW-77835019,premium blender wf2 for home & kitchen.,186.04,70
77527475,00000004,588695,Summer Dress gSg,JPB-48020565,summer dress gsg for fashion.,33.61,87
56771143,00000002,373844,Laptop Pro 15 Ybf,ENI-20420090,laptop pro 15 ybf for electronics.,383.86,86
12557710,00000003,864061,Premium Blender Zmp,IBP-04725974,premium blender zmp for home & kitchen.,83.7,41
35222690,00000007,462535,Camping Tent Pl2,KLU-23495821,camping tent pl2 for sports & outdoors.,73.5,24
91369088,00000007,732102,Yoga Mat LrT,SYD-97145176,yoga mat lrt for sports & outdoors.,66.6,9
91655961,00000006,122875,Puzzle 500 Pieces nZ4,FRU-33830260,puzzle 500 pieces nz4 for toys & games.,26.93,8
58196223,00000004,369348,Leather Wallet 7BB,TZS-60430848,leather wallet 7bb for fashion.,40.85,53
77132054,00000001,603676,The Great Adventure uJs,YNA-91100554,the great adventure ujs for books.,45.86,74
31884740,00000002,829300,Smartphone X12 SuZ,QHI-77275713,smartphone x12 suz for electronics.,913.6,12
52586069,00000008,679835,Whole Grain Bread 0FV,RFK-47679433,whole grain bread 0fv for groceries.,9.68,22
82878602,00000004,070478,Summer Dress A2l,CEK-55805067,summer dress a2l for fashion.,26.16,82
83010796,00000005,770437,Hydrating Face Cream fvd,BLZ-14456336,hydrating face cream fvd for beauty & personal care.,45.16,12
47180166,00000002,544095,Laptop Pro 15 qyo,EJA-30852664,laptop pro 15 qyo for electronics.,862.34,39
47252888,00000005,077362,Eau de Toilette SMv,FFM-41038026,eau de toilette smv for beauty & personal care.,53.89,47
41418131,00000007,444750,Camping Tent gTa,SCL-68060629,camping tent gta for sports & outdoors.,31.73,29
57328235,00000001,977549,The Great Adventure nt0,QEH-52016464,the great adventure nt0 for books.,27.85,8
19446855,00000004,877875,Summer Dress Umd,EEY-62857680,summer dress umd for fashion.,23.66,5
37154490,00000004,089671,Leather Wallet GM5,LZJ-75836309,leather wallet gm5 for fashion.,64.4,87
00070819,00000008,405072,Whole Grain Bread lLE,ZKY-56276731,whole grain bread lle for groceries.,34.77,34
68105980,00000005,965120,Hydrating Face Cream Q6B,HWI-60951609,hydrating face cream q6b for beauty & personal care.,83.73,32
62469945,00000006,822226,Puzzle 500 Pieces d8x,ZSM-71736919,puzzle 500 pieces d8x for toys & games.,39.09,31
10816493,00000004,110002,Leather Wallet O42,CHO-43124411,leather wallet o42 for fashion.,91.64,42
24119041,00000004,128214,Summer Dress s9d,BTK-66333770,summer dress s9d for fashion.,69.06,63
53895138,00000006,267156,Action Figure LRS,HFZ-87637687,action figure lrs for toys & games.,5.52,47
05235651,00000008,264297,Organic Honey ztn,NHG-69560159,organic honey ztn for groceries.,46.03,10
93397593,00000001,259787,The Great Adventure nAF,CHD-17737075,the great adventure naf for books.,5.01,16
62097259,00000002,631385,Laptop Pro 15 Dsu,BVR-45629050,laptop pro 15 dsu for electronics.,634.99,45
60585718,00000005,276674,Eau de Toilette 0PN,VDP-19406422,eau de toilette 0pn for beauty & personal care.,12.92,10
28267910,00000007,077305,Camping Tent Dhq,ALP-75611121,camping tent dhq for sports & outdoors.,97.49,47
50402612,00000002,088050,Laptop Pro 15 rnu,IFD-64095293,laptop pro 15 rnu for electronics.,924.61,60
37573036,00000003,266998,Luxury Sheets Set tgo,YPA-09370354,luxury sheets set tgo for home & kitchen.,767.67,28
69417005,00000003,336766,Luxury Sheets Set uhu,OMW-46399689,luxury sheets set uhu for home & kitchen.,102.99,87
96231294,00000002,825097,Smartphone X12 HSL,WZC-69497599,smartphone x12 hsl for electronics.,628.23,12
65683517,00000002,301177,Smartphone X12 P8K,WZW-44094643,smartphone x12 p8k for electronics.,156.15,54
12494064,00000006,711838,Puzzle 500 Pieces 6Oz,TME-91131580,puzzle 500 pieces 6oz for toys & games.,27.9,41
03899536,00000008,349213,Whole Grain Bread TDw,XPT-93083587,whole grain bread tdw for groceries.,41.95,33
02321586,00000002,946819,Smartphone X12 wk2,WOC-41150975,smartphone x12 wk2 for electronics.,735.69,47
53345203,00000007,600104,Yoga Mat mRX,OUU-62503520,yoga mat mrx for sports & outdoors.,51.4,33
59905432,00000008,709356,Organic Honey tBj,MXZ-71617519,organic honey tbj for groceries.,40.92,38
29336088,00000005,686438,Eau de Toilette Z5L,YRT-18423872,eau de toilette z5l for beauty & personal care.,81.15,23
01749931,00000004,986389,Leather Wallet 4mm,XXH-94410958,leather wallet 4mm for fashion.,39.13,11
26952377,00000003,419451,Premium Blender T5M,ATZ-18564178,premium blender t5m for home & kitchen.,503.87,1
51194342,00000003,047859,Luxury Sheets Set AiM,KXE-85031890,luxury sheets set aim for home & kitchen.,469.91,1
02647368,00000004,415389,Summer Dress xeX,TPW-53461223,summer dress xex for fashion.,14.62,47
61400866,00000004,947193,Leather Wallet ECB,EPC-84615844,leather wallet ecb for fashion.,59.33,62
31499460,00000007,438185,Yoga Mat 5DK,HRD-21980545,yoga mat 5dk for sports & outdoors.,60.81,56
47833906,00000005,128772,Eau de Toilette Tol,EHH-30850649,eau de toilette tol for beauty & personal care.,23.54,26
89498808,00000002,956664,Laptop Pro 15 iwD,TMZ-54918371,laptop pro 15 iwd for electronics.,593.7,3
89812729,00000002,493367,Laptop Pro 15 7CF,ARQ-05744943,laptop pro 15 7cf for electronics.,101.1,9
24068553,00000002,027139,Smartphone X12 uDO,VKY-16168087,smartphone x12 udo for electronics.,494.78,29
80316688,00000005,738420,Hydrating Face Cream fm7,RTL-83547836,hydrating face cream fm7 for beauty & personal care.,35.48,79
71414096,00000001,833163,Cooking 101 VNk,LZE-71563125,cooking 101 vnk for books.,10.27,97
83104146,00000006,285374,Action Figure j8B,ZIJ-89718165,action figure j8b for toys & games.,25.52,20
44444425,00000003,704198,Premium Blender VZc,WPH-91603707,premium blender vzc for home & kitchen.,710.5,73
78814276,00000001,337065,Cooking 101 thJ,OKC-36773620,cooking 101 thj for books.,48.79,26
45168816,00000003,906112,Luxury Sheets Set WSD,CIX-32849012,luxury sheets set wsd for home & kitchen.,81.09,79
55101498,00000004,800867,Summer Dress 3Hq,VYA-58398830,summer dress 3hq for fashion.,66.04,75
58587461,00000007,634470,Camping Tent lyX,PRX-87938625,camping tent lyx for sports & outdoors.,88.14,39
41149517,00000002,152529,Smartphone X12 igM,LBV-51620642,smartphone x12 igm for electronics.,754.65,18
77419737,00000002,848189,Laptop Pro 15 JHw,QLQ-86567860,laptop pro 15 jhw for electronics.,728.49,49
76733947,00000003,901895,Luxury Sheets Set i68,BEO-80581825,luxury sheets set i68 for home & kitchen.,367,59
22721748,00000002,999725,Laptop Pro 15 J3A,NSG-08911351,laptop pro 15 j3a for electronics.,415.15,35
75586208,00000002,998544,Smartphone X12 SGv,YAH-59202737,smartphone x12 sgv for electronics.,508.13,53
05174435,00000007,222690,Camping Tent Mir,QGG-13398684,camping tent mir for sports & outdoors.,16.19,42
43509819,00000002,032586,Laptop Pro 15 dD6,WHI-38133432,laptop pro 15 dd6 for electronics.,466.66,84
53824306,00000005,368662,Hydrating Face Cream KF3,WXX-09204708,hydrating face cream kf3 for beauty & personal care.,24.87,9
76741328,00000007,919864,Camping Tent OFd,GBA-73123465,camping tent ofd for sports & outdoors.,86.75,76
78577359,00000008,724845,Whole Grain Bread BEg,NLG-99078587,whole grain bread beg for groceries.,37.4,69
69894676,00000001,438641,Cooking 101 nxw,JAZ-25258420,cooking 101 nxw for books.,15.28,36
58880669,00000005,491086,Eau de Toilette j5u,UBJ-78291600,eau de toilette j5u for beauty & personal care.,16.62,78
48444593,00000001,894803,The Great Adventure 1Xf,XDX-44625428,the great adventure 1xf for books.,48.53,97
35632473,00000005,404536,Eau de Toilette Jie,PHE-20207238,eau de toilette jie for beauty & personal care.,77.52,93
80462991,00000004,388474,Leather Wallet Jds,QEA-97869316,leather wallet jds for fashion.,85.78,13
34058987,00000005,062918,Eau de Toilette quo,PJV-60949537,eau de toilette quo for beauty & personal care.,42.65,49
42528849,00000002,340565,Laptop Pro 15 1ZH,QTL-55012117,laptop pro 15 1zh for electronics.,557.51,16
17149009,00000007,000520,Yoga Mat tc9,ECD-11315810,yoga mat tc9 for sports & outdoors.,85.05,7
54458968,00000006,049783,Action Figure rsC,REB-05847561,action figure rsc for toys & games.,11.33,39
88649242,00000006,069904,Action Figure Srz,CPC-95716194,action figure srz for toys & games.,6.76,8
